filepath,class_name,label,is_augmented
dataset_procesado\con_augmentacion\cancer\dataset_pract_oral_cancer_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\dataset_pract_oral_cancer_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\dataset_pract_oral_cancer_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\dataset_squamous-cell-carinoma-of-the-tongue_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\dataset_squamous-cell-carinoma-of-the-tongue_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\dataset_squamous-cell-carinoma-of-the-tongue_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\dataset_squamous-cell-carinoma-of-the-tongue_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\dataset_squamous-cell-carinoma-of-the-tongue_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\dataset_squamous-cell-carinoma-of-the-tongue_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\dataset_SRMJResDentSci_2013_4_1_35_116830_u1_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\dataset_SRMJResDentSci_2013_4_1_35_116830_u1_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\dataset_SRMJResDentSci_2013_4_1_35_116830_u1_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\dataset_SRMJResDentSci_2013_4_1_35_116830_u1_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\dataset_SRMJResDentSci_2013_4_1_35_116830_u1_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\dataset_SRMJResDentSci_2013_4_1_35_116830_u1_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\dataset_Tongue-cancer-symptoms_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\dataset_Tongue-cancer-symptoms_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\dataset_Tongue-cancer-symptoms_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\dataset_Tongue-cancer-symptoms_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\dataset_Tongue-cancer-symptoms_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\dataset_Tongue-cancer-symptoms_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\download (2)_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\download (2)_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\download (2)_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\download (2)_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\download (2)_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\download (2)_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\download (4)_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\download (4)_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\download (4)_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\download (4)_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\download (4)_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\download (4)_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\download_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\download_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\download_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\download_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\download_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\download_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\ds01089_im00213_c7_lipcancerpicturethu_jpg_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\ds01089_im00213_c7_lipcancerpicturethu_jpg_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\ds01089_im00213_c7_lipcancerpicturethu_jpg_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\ds01089_im00213_c7_lipcancerpicturethu_jpg_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\ds01089_im00213_c7_lipcancerpicturethu_jpg_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\ds01089_im00213_c7_lipcancerpicturethu_jpg_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\f063-001a-9781416025276_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\f063-001a-9781416025276_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\f063-001a-9781416025276_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\f063-001a-9781416025276_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\f063-001a-9781416025276_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\f063-001a-9781416025276_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\f45634f6-0b4a-4d7d-ac44-5ea1658f728e_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\f45634f6-0b4a-4d7d-ac44-5ea1658f728e_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\f45634f6-0b4a-4d7d-ac44-5ea1658f728e_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\f45634f6-0b4a-4d7d-ac44-5ea1658f728e_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\f45634f6-0b4a-4d7d-ac44-5ea1658f728e_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\f45634f6-0b4a-4d7d-ac44-5ea1658f728e_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\figure1_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\figure1_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\figure1_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\figure1_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\figure1_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\figure1_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\first-sign-lip-cancer_c3094f88d448d26b_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\first-sign-lip-cancer_c3094f88d448d26b_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\first-sign-lip-cancer_c3094f88d448d26b_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\first-sign-lip-cancer_c3094f88d448d26b_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\first-sign-lip-cancer_c3094f88d448d26b_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\first-sign-lip-cancer_c3094f88d448d26b_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\images (1)_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (1)_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (1)_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (1)_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (1)_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (1)_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\images (2)_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (2)_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (2)_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (2)_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (2)_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (2)_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\images (3)_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (3)_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (3)_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (3)_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (3)_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (3)_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\images (4)_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (4)_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (4)_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (4)_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (4)_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (4)_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\images (5)_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (5)_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (5)_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (5)_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (5)_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images (5)_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\images_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\images_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\IMG_3506-e1564923599677_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\IMG_3506-e1564923599677_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\IMG_3506-e1564923599677_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\IMG_3506-e1564923599677_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\IMG_3506-e1564923599677_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\IMG_3506-e1564923599677_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\ircmj-17-3-13478-g001-preview_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\ircmj-17-3-13478-g001-preview_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\ircmj-17-3-13478-g001-preview_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\ircmj-17-3-13478-g001-preview_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\ircmj-17-3-13478-g001-preview_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\ircmj-17-3-13478-g001-preview_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\is-lip-cancer-painful_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\is-lip-cancer-painful_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\is-lip-cancer-painful_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\is-lip-cancer-painful_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\is-lip-cancer-painful_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\is-lip-cancer-painful_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\lip-cancer-and-symptoms_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip-cancer-and-symptoms_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip-cancer-and-symptoms_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip-cancer-and-symptoms_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip-cancer-and-symptoms_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip-cancer-and-symptoms_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\lip-cancer-br-image-credit-national-cancer-institute-2003-br_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip-cancer-br-image-credit-national-cancer-institute-2003-br_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip-cancer-br-image-credit-national-cancer-institute-2003-br_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip-cancer-br-image-credit-national-cancer-institute-2003-br_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip-cancer-br-image-credit-national-cancer-institute-2003-br_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip-cancer-br-image-credit-national-cancer-institute-2003-br_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\lip-cancer-pictures-youtube-regarding-lip-cancer-pictures_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip-cancer-pictures-youtube-regarding-lip-cancer-pictures_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip-cancer-pictures-youtube-regarding-lip-cancer-pictures_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip-cancer-pictures-youtube-regarding-lip-cancer-pictures_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip-cancer-pictures-youtube-regarding-lip-cancer-pictures_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip-cancer-pictures-youtube-regarding-lip-cancer-pictures_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\lip-reconstruction-gallery-skin-cancer-and-reconstructive-surgery-pertaining-to-lip-cancer-surgery_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip-reconstruction-gallery-skin-cancer-and-reconstructive-surgery-pertaining-to-lip-cancer-surgery_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip-reconstruction-gallery-skin-cancer-and-reconstructive-surgery-pertaining-to-lip-cancer-surgery_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip-reconstruction-gallery-skin-cancer-and-reconstructive-surgery-pertaining-to-lip-cancer-surgery_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip-reconstruction-gallery-skin-cancer-and-reconstructive-surgery-pertaining-to-lip-cancer-surgery_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip-reconstruction-gallery-skin-cancer-and-reconstructive-surgery-pertaining-to-lip-cancer-surgery_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\lip_images_oct_2006_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip_images_oct_2006_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip_images_oct_2006_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip_images_oct_2006_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip_images_oct_2006_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lip_images_oct_2006_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\lipreconstruction1_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lipreconstruction1_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lipreconstruction1_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lipreconstruction1_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lipreconstruction1_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lipreconstruction1_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\lower lip and gums_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lower lip and gums_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lower lip and gums_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lower lip and gums_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lower lip and gums_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\lower lip and gums_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\Lower_lip_cancer_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\Lower_lip_cancer_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\Lower_lip_cancer_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\Lower_lip_cancer_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\Lower_lip_cancer_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\Lower_lip_cancer_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\mouth-cancer-symptoms-1_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\mouth-cancer-symptoms-1_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\mouth-cancer-symptoms-1_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\mouth-cancer-symptoms-1_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\mouth-cancer-symptoms-1_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\mouth-cancer-symptoms-1_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\mouth-cancer_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\mouth-cancer_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\mouth-cancer_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\mouth-cancer_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\mouth-cancer_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\mouth-cancer_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\mouth-photo-3_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\mouth-photo-3_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\mouth-photo-3_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\mouth-photo-3_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\mouth-photo-3_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\mouth-photo-3_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\mouth-photo-4_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\mouth-photo-4_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\mouth-photo-4_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\mouth-photo-4_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\mouth-photo-4_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\mouth-photo-4_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\oral-cancer-by-j-shah-33-728_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-cancer-by-j-shah-33-728_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-cancer-by-j-shah-33-728_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-cancer-by-j-shah-33-728_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-cancer-by-j-shah-33-728_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-cancer-by-j-shah-33-728_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\Oral-cancer-Courtesy-of-Professor-Jan-Zapa1a-Chair-of-Cranio-Maxillofacial_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\Oral-cancer-Courtesy-of-Professor-Jan-Zapa1a-Chair-of-Cranio-Maxillofacial_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\Oral-cancer-Courtesy-of-Professor-Jan-Zapa1a-Chair-of-Cranio-Maxillofacial_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\Oral-cancer-Courtesy-of-Professor-Jan-Zapa1a-Chair-of-Cranio-Maxillofacial_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\Oral-cancer-Courtesy-of-Professor-Jan-Zapa1a-Chair-of-Cranio-Maxillofacial_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\Oral-cancer-Courtesy-of-Professor-Jan-Zapa1a-Chair-of-Cranio-Maxillofacial_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\oral-cancer-screening_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-cancer-screening_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-cancer-screening_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-cancer-screening_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-cancer-screening_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-cancer-screening_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\Oral-Cancer-Screenings_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\Oral-Cancer-Screenings_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\Oral-Cancer-Screenings_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\Oral-Cancer-Screenings_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\Oral-Cancer-Screenings_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\Oral-Cancer-Screenings_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\oral-cancer-treatment-500x500_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-cancer-treatment-500x500_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-cancer-treatment-500x500_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-cancer-treatment-500x500_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-cancer-treatment-500x500_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-cancer-treatment-500x500_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\oral-cancer__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIwXQ_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-cancer__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIwXQ_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-cancer__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIwXQ_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-cancer__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIwXQ_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-cancer__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIwXQ_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-cancer__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDIwXQ_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\oral-leukoplakia-br-image-credit-dermnet-new-zealand-br_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-leukoplakia-br-image-credit-dermnet-new-zealand-br_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-leukoplakia-br-image-credit-dermnet-new-zealand-br_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-leukoplakia-br-image-credit-dermnet-new-zealand-br_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-leukoplakia-br-image-credit-dermnet-new-zealand-br_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oral-leukoplakia-br-image-credit-dermnet-new-zealand-br_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\oralcancer1_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oralcancer1_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oralcancer1_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oralcancer1_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oralcancer1_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\oralcancer1_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-24-55_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-24-55_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-24-55_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-24-55_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-24-55_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-24-55_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-03_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-03_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-03_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-03_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-03_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-03_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-09_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-09_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-09_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-09_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-09_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-09_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-13_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-13_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-13_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-13_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-13_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-13_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-17_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-17_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-17_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-17_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-17_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-17_orig.png,cancer,1,False
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-21_aug01.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-21_aug02.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-21_aug03.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-21_aug04.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-21_aug05.png,cancer,1,True
dataset_procesado\con_augmentacion\cancer\photo_2025-01-26_17-25-21_orig.png,cancer,1,False
